transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,total_amoumt,transaction_hour_bucket,transaction_time_formatted,Day_of_week,Month_of_year,day_number,day_category,time_category,order_bucket
917,2023-01-02,2026-03-21T15:50:28.000Z,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5,15,15:50:28,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
918,2023-01-02,2026-03-21T15:51:29.000Z,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,15,15:51:29,Mon,Jan,2,Weekday,Afternoon,Single
919,2023-01-02,2026-03-21T15:51:57.000Z,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,7.5,15,15:51:57,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
920,2023-01-02,2026-03-21T15:52:14.000Z,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,15,15:52:14,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
921,2023-01-02,2026-03-21T15:52:58.000Z,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,15,15:52:58,Mon,Jan,2,Weekday,Afternoon,Single
922,2023-01-02,2026-03-21T15:54:43.000Z,2,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4,15,15:54:43,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
923,2023-01-02,2026-03-21T15:55:19.000Z,1,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,15,15:55:19,Mon,Jan,2,Weekday,Afternoon,Single
924,2023-01-02,2026-03-21T15:55:19.000Z,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,15,15:55:19,Mon,Jan,2,Weekday,Afternoon,Single
925,2023-01-02,2026-03-21T15:55:27.000Z,2,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,15,15:55:27,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
926,2023-01-02,2026-03-21T15:56:41.000Z,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,15,15:56:41,Mon,Jan,2,Weekday,Afternoon,Single
927,2023-01-02,2026-03-21T15:58:07.000Z,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5,15,15:58:07,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
928,2023-01-02,2026-03-21T15:59:37.000Z,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,15,15:59:37,Mon,Jan,2,Weekday,Afternoon,Single
929,2023-01-02,2026-03-21T15:59:53.000Z,2,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,6,15,15:59:53,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
930,2023-01-02,2026-03-21T16:00:33.000Z,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,6,16,16:00:33,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
931,2023-01-02,2026-03-21T16:00:33.000Z,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,16,16:00:33,Mon,Jan,2,Weekday,Afternoon,Single
932,2023-01-02,2026-03-21T16:02:09.000Z,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,16,16:02:09,Mon,Jan,2,Weekday,Afternoon,Single
933,2023-01-02,2026-03-21T16:02:21.000Z,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,16,16:02:21,Mon,Jan,2,Weekday,Afternoon,Single
934,2023-01-02,2026-03-21T16:05:18.000Z,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,16,16:05:18,Mon,Jan,2,Weekday,Afternoon,Single
935,2023-01-02,2026-03-21T16:06:01.000Z,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,16,16:06:01,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
936,2023-01-02,2026-03-21T16:06:18.000Z,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,16,16:06:18,Mon,Jan,2,Weekday,Afternoon,Single
937,2023-01-02,2026-03-21T16:08:22.000Z,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,16,16:08:22,Mon,Jan,2,Weekday,Afternoon,Single
938,2023-01-02,2026-03-21T16:09:17.000Z,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,16,16:09:17,Mon,Jan,2,Weekday,Afternoon,Single
939,2023-01-02,2026-03-21T16:09:45.000Z,2,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg,6,16,16:09:45,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
940,2023-01-02,2026-03-21T16:11:04.000Z,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,16,16:11:04,Mon,Jan,2,Weekday,Afternoon,Single
941,2023-01-02,2026-03-21T16:11:57.000Z,2,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,6,16,16:11:57,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
942,2023-01-02,2026-03-21T16:12:01.000Z,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,6,16,16:12:01,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
943,2023-01-02,2026-03-21T16:14:09.000Z,1,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3,16,16:14:09,Mon,Jan,2,Weekday,Afternoon,Single
944,2023-01-02,2026-03-21T16:14:09.000Z,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,16,16:14:09,Mon,Jan,2,Weekday,Afternoon,Single
945,2023-01-02,2026-03-21T16:18:15.000Z,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6,16,16:18:15,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
946,2023-01-02,2026-03-21T16:19:33.000Z,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,3.75,16,16:19:33,Mon,Jan,2,Weekday,Afternoon,Single
947,2023-01-02,2026-03-21T16:19:48.000Z,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,16,16:19:48,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
948,2023-01-02,2026-03-21T16:19:48.000Z,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,16,16:19:48,Mon,Jan,2,Weekday,Afternoon,Single
949,2023-01-02,2026-03-21T16:22:25.000Z,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,16,16:22:25,Mon,Jan,2,Weekday,Afternoon,Single
950,2023-01-02,2026-03-21T16:22:30.000Z,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7,16,16:22:30,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
951,2023-01-02,2026-03-21T16:23:50.000Z,1,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg,3,16,16:23:50,Mon,Jan,2,Weekday,Afternoon,Single
952,2023-01-02,2026-03-21T16:26:14.000Z,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,16,16:26:14,Mon,Jan,2,Weekday,Afternoon,Single
953,2023-01-02,2026-03-21T16:26:38.000Z,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,16,16:26:38,Mon,Jan,2,Weekday,Afternoon,Single
954,2023-01-02,2026-03-21T16:26:38.000Z,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant,3.75,16,16:26:38,Mon,Jan,2,Weekday,Afternoon,Single
955,2023-01-02,2026-03-21T16:26:49.000Z,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,16,16:26:49,Mon,Jan,2,Weekday,Afternoon,Single
956,2023-01-02,2026-03-21T16:28:26.000Z,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,16,16:28:26,Mon,Jan,2,Weekday,Afternoon,Single
957,2023-01-02,2026-03-21T16:30:05.000Z,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,16,16:30:05,Mon,Jan,2,Weekday,Afternoon,Single
958,2023-01-02,2026-03-21T16:30:07.000Z,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3,16,16:30:07,Mon,Jan,2,Weekday,Afternoon,Single
959,2023-01-02,2026-03-21T16:30:07.000Z,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,16,16:30:07,Mon,Jan,2,Weekday,Afternoon,Single
960,2023-01-02,2026-03-21T16:30:37.000Z,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6,16,16:30:37,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
961,2023-01-02,2026-03-21T16:31:20.000Z,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,16,16:31:20,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
962,2023-01-02,2026-03-21T16:31:48.000Z,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,16,16:31:48,Mon,Jan,2,Weekday,Afternoon,Single
963,2023-01-02,2026-03-21T16:32:14.000Z,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5,16,16:32:14,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
964,2023-01-02,2026-03-21T16:32:25.000Z,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5,16,16:32:25,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
965,2023-01-02,2026-03-21T16:33:17.000Z,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,16,16:33:17,Mon,Jan,2,Weekday,Afternoon,Single
966,2023-01-02,2026-03-21T16:33:17.000Z,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,16,16:33:17,Mon,Jan,2,Weekday,Afternoon,Single
967,2023-01-02,2026-03-21T16:34:50.000Z,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,16,16:34:50,Mon,Jan,2,Weekday,Afternoon,Single
968,2023-01-02,2026-03-21T16:35:22.000Z,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,16,16:35:22,Mon,Jan,2,Weekday,Afternoon,Single
969,2023-01-02,2026-03-21T16:35:22.000Z,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5,16,16:35:22,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
970,2023-01-02,2026-03-21T16:35:54.000Z,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,6,16,16:35:54,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
971,2023-01-02,2026-03-21T16:36:38.000Z,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,3,16,16:36:38,Mon,Jan,2,Weekday,Afternoon,Single
972,2023-01-02,2026-03-21T16:41:26.000Z,2,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4,16,16:41:26,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
973,2023-01-02,2026-03-21T16:42:11.000Z,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,6,16,16:42:11,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
974,2023-01-02,2026-03-21T16:42:33.000Z,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,16,16:42:33,Mon,Jan,2,Weekday,Afternoon,Single
975,2023-01-02,2026-03-21T16:42:33.000Z,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone,3,16,16:42:33,Mon,Jan,2,Weekday,Afternoon,Single
976,2023-01-02,2026-03-21T16:43:04.000Z,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,16,16:43:04,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
977,2023-01-02,2026-03-21T16:44:55.000Z,2,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,6,16,16:44:55,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
978,2023-01-02,2026-03-21T16:47:01.000Z,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,16,16:47:01,Mon,Jan,2,Weekday,Afternoon,Single
979,2023-01-02,2026-03-21T16:49:41.000Z,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,3,16,16:49:41,Mon,Jan,2,Weekday,Afternoon,Single
980,2023-01-02,2026-03-21T16:50:14.000Z,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,16,16:50:14,Mon,Jan,2,Weekday,Afternoon,Single
981,2023-01-02,2026-03-21T16:51:09.000Z,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,16,16:51:09,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
982,2023-01-02,2026-03-21T16:51:09.000Z,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25,16,16:51:09,Mon,Jan,2,Weekday,Afternoon,Single
983,2023-01-02,2026-03-21T16:55:58.000Z,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6,16,16:55:58,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
984,2023-01-02,2026-03-21T16:56:14.000Z,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,16,16:56:14,Mon,Jan,2,Weekday,Afternoon,Single
985,2023-01-02,2026-03-21T16:59:09.000Z,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,16,16:59:09,Mon,Jan,2,Weekday,Afternoon,Single
986,2023-01-02,2026-03-21T17:00:52.000Z,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,17,17:00:52,Mon,Jan,2,Weekday,Evening,Single
987,2023-01-02,2026-03-21T17:02:06.000Z,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,17,17:02:06,Mon,Jan,2,Weekday,Evening,Single
988,2023-01-02,2026-03-21T17:02:59.000Z,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5,17,17:02:59,Mon,Jan,2,Weekday,Evening,Couple/Small Group
989,2023-01-02,2026-03-21T17:02:59.000Z,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone,3,17,17:02:59,Mon,Jan,2,Weekday,Evening,Single
990,2023-01-02,2026-03-21T17:04:56.000Z,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,17,17:04:56,Mon,Jan,2,Weekday,Evening,Single
991,2023-01-02,2026-03-21T17:10:24.000Z,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8,17,17:10:24,Mon,Jan,2,Weekday,Evening,Couple/Small Group
992,2023-01-02,2026-03-21T17:10:36.000Z,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,17,17:10:36,Mon,Jan,2,Weekday,Evening,Single
993,2023-01-02,2026-03-21T17:12:45.000Z,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5,17,17:12:45,Mon,Jan,2,Weekday,Evening,Couple/Small Group
994,2023-01-02,2026-03-21T17:13:53.000Z,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,3,17,17:13:53,Mon,Jan,2,Weekday,Evening,Single
995,2023-01-02,2026-03-21T17:15:28.000Z,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7,17,17:15:28,Mon,Jan,2,Weekday,Evening,Couple/Small Group
996,2023-01-02,2026-03-21T17:15:35.000Z,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,17,17:15:35,Mon,Jan,2,Weekday,Evening,Couple/Small Group
997,2023-01-02,2026-03-21T17:17:00.000Z,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6,17,17:17:00,Mon,Jan,2,Weekday,Evening,Couple/Small Group
998,2023-01-02,2026-03-21T17:17:00.000Z,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25,17,17:17:00,Mon,Jan,2,Weekday,Evening,Single
999,2023-01-02,2026-03-21T17:18:25.000Z,2,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,6,17,17:18:25,Mon,Jan,2,Weekday,Evening,Couple/Small Group
1000,2023-01-02,2026-03-21T17:19:03.000Z,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,17,17:19:03,Mon,Jan,2,Weekday,Evening,Single
